index,episode,map,start,action,psnr_dec,lpips_dec,copy_psnr_dec,latent_mse,hud_psnr_dec,psnr_raw,lpips_raw,copy_psnr_raw,vae_psnr,vae_lpips,hud_psnr_raw,hud_vae_psnr
918,1,2,580,5,24.167282104492188,0.16955000162124634,23.48273468017578,0.3007622957229614,33.29444885253906,22.106815338134766,0.18237346410751343,21.627105712890625,25.360794067382812,0.08304668962955475,31.26924705505371,33.202842712402344
1101,1,2,795,22,16.130407333374023,0.4531644582748413,16.95602035522461,0.45490866899490356,31.36735725402832,15.885028839111328,0.4677484333515167,16.6542911529541,27.474098205566406,0.05699564889073372,29.171215057373047,31.316585540771484
1132,1,2,826,18,17.44225311279297,0.28610557317733765,17.55677604675293,0.3833465576171875,33.62702178955078,17.016769409179688,0.30665653944015503,17.108667373657227,27.061691284179688,0.04783278703689575,29.810277938842773,31.094039916992188
1183,1,2,909,7,23.681453704833984,0.22373980283737183,22.30251121520996,0.34117528796195984,34.039005279541016,22.891311645507812,0.23974159359931946,21.691757202148438,29.506242752075195,0.05450901761651039,31.393278121948242,33.051700592041016
1190,1,2,916,5,25.586889266967773,0.20543649792671204,21.758527755737305,0.308586061000824,35.248836517333984,24.408056259155273,0.22136977314949036,21.257492065429688,29.480371475219727,0.05761755630373955,31.95224952697754,32.581390380859375
1212,1,2,938,9,24.896530151367188,0.1478015035390854,23.209636688232422,0.28076133131980896,35.236759185791016,24.013694763183594,0.1631104201078415,22.592859268188477,29.82305908203125,0.053178269416093826,32.11194610595703,32.56100082397461
1247,1,2,973,9,26.617658615112305,0.19269469380378723,24.85245132446289,0.2579163610935211,34.7926025390625,25.272449493408203,0.20139290392398834,23.951576232910156,30.063701629638672,0.05310214310884476,30.775815963745117,32.4896240234375
1295,1,2,1021,9,21.048484802246094,0.29357147216796875,19.882484436035156,0.35298457741737366,30.463884353637695,20.430221557617188,0.30813080072402954,19.348114013671875,27.590639114379883,0.06036284938454628,27.620668411254883,29.786394119262695
1405,1,2,1163,5,24.106958389282227,0.17079967260360718,22.79604148864746,0.3203962743282318,35.95635986328125,23.20822525024414,0.1805908977985382,22.135343551635742,29.616069793701172,0.05235527455806732,31.69884490966797,31.918548583984375
1567,2,3,101,14,20.002534866333008,0.31646522879600525,17.203542709350586,0.373442143201828,35.2900276184082,19.42673683166504,0.321353942155838,16.886932373046875,27.695085525512695,0.046993616968393326,30.5484676361084,31.463916778564453
1594,2,3,128,7,25.445844650268555,0.19035027921199799,24.237136840820312,0.2689649760723114,32.911285400390625,24.402568817138672,0.21249812841415405,23.399457931518555,30.202722549438477,0.046814803034067154,28.931446075439453,31.142045974731445
1650,2,3,184,9,23.032711029052734,0.2749178409576416,23.052778244018555,0.31983089447021484,35.06808853149414,22.397375106811523,0.29812484979629517,22.39900779724121,29.667699813842773,0.07661114633083344,29.831314086914062,30.820964813232422
1696,2,3,230,15,27.40842056274414,0.16325661540031433,23.203231811523438,0.2384759932756424,37.61513137817383,25.580772399902344,0.16906315088272095,22.369548797607422,29.22206687927246,0.04570075869560242,30.241519927978516,31.058900833129883
1699,2,3,233,15,25.477500915527344,0.28212448954582214,22.600120544433594,0.3450002372264862,34.630435943603516,24.52182388305664,0.2956201732158661,22.13629913330078,30.401771545410156,0.08193369209766388,29.367616653442383,30.322982788085938
2008,2,3,638,18,20.64376449584961,0.26694342494010925,18.276140213012695,0.2443305104970932,37.098411560058594,20.106470108032227,0.27564099431037903,17.923051834106445,27.98385238647461,0.04273104667663574,33.02423095703125,33.3865966796875
2166,2,3,860,8,23.1289119720459,0.19490060210227966,17.42096519470215,0.3204713761806488,29.147537231445312,21.931163787841797,0.2119540125131607,17.022438049316406,26.976600646972656,0.0599491149187088,27.82364845275879,33.630470275878906
2213,2,3,939,8,19.147573471069336,0.2791263163089752,16.191497802734375,0.34993869066238403,21.776844024658203,18.60929298400879,0.2864813208580017,15.894140243530273,27.74692726135254,0.06504730880260468,21.411983489990234,31.962072372436523
2329,2,3,1087,14,17.747234344482422,0.36579322814941406,15.895246505737305,0.3644653558731079,33.8886604309082,17.24654769897461,0.38232699036598206,15.527342796325684,26.602087020874023,0.06162308529019356,31.24594497680664,33.57997512817383
2408,2,3,1166,7,19.41520118713379,0.3587228059768677,17.563217163085938,0.37109291553497314,32.987281799316406,18.933984756469727,0.3729187250137329,17.229433059692383,27.98781967163086,0.04628610983490944,30.50957679748535,32.938621520996094
2530,3,4,74,2,22.158546447753906,0.29028838872909546,18.1566162109375,0.3463275134563446,36.42509078979492,21.689937591552734,0.29724419116973877,17.988819122314453,30.582178115844727,0.04183930158615112,31.91330337524414,33.48802947998047
2565,3,4,109,7,25.217540740966797,0.15443913638591766,22.417585372924805,0.26307591795921326,35.08860778808594,24.273941040039062,0.17372503876686096,21.774091720581055,30.10543441772461,0.04402310773730278,31.005823135375977,32.539215087890625
2652,3,4,196,7,29.96861457824707,0.16841310262680054,23.768661499023438,0.2774108350276947,35.095489501953125,28.302106857299805,0.1855943650007248,23.16702651977539,31.680984497070312,0.04840404912829399,30.38536834716797,30.885591506958008
2737,3,4,281,9,25.66908836364746,0.2476922571659088,22.45396614074707,0.302248477935791,22.37869644165039,24.932037353515625,0.2569318115711212,22.090164184570312,32.41584396362305,0.034245528280735016,21.724529266357422,30.62384033203125
2807,3,4,351,5,28.00218391418457,0.12970797717571259,24.38674545288086,0.27155351638793945,36.122161865234375,26.774845123291016,0.14248524606227875,23.765392303466797,32.12458038330078,0.037479255348443985,30.026527404785156,30.90500831604004
2816,3,4,360,5,20.817079544067383,0.23205065727233887,19.66840171813965,0.2927646338939667,33.776641845703125,20.448448181152344,0.25186771154403687,19.37622833251953,31.063114166259766,0.03795517608523369,30.13410186767578,31.275388717651367
2838,3,4,382,7,22.68181800842285,0.24429994821548462,19.713388442993164,0.3222891390323639,34.641117095947266,22.04633903503418,0.25292685627937317,19.363773345947266,30.110137939453125,0.03990359976887703,30.41327667236328,31.515033721923828
2924,3,4,468,9,27.244184494018555,0.18916085362434387,24.372020721435547,0.2773147225379944,35.62493896484375,26.227436065673828,0.19788967072963715,23.8297176361084,32.271942138671875,0.036827828735113144,29.221208572387695,30.165433883666992
2995,3,4,539,22,15.689507484436035,0.3482363224029541,15.921381950378418,0.4900606572628021,35.53346252441406,15.535219192504883,0.3546414375305176,15.816875457763672,29.53961181640625,0.03472638130187988,29.274930953979492,30.312480926513672
3211,3,4,755,9,28.17873764038086,0.1834249049425125,23.29080581665039,0.2753499150276184,36.507240295410156,26.647842407226562,0.19960898160934448,22.658079147338867,31.231708526611328,0.04163816198706627,28.612356185913086,29.643821716308594
3256,3,4,832,22,14.410704612731934,0.5302712321281433,13.388954162597656,0.567779004573822,21.638504028320312,14.240511894226074,0.5302988290786743,13.24750804901123,28.36432456970215,0.04363302141427994,21.227262496948242,31.69649887084961
3485,3,4,1093,5,26.215381622314453,0.18045495450496674,25.23877716064453,0.29805049300193787,26.207897186279297,25.661603927612305,0.18445223569869995,24.717647552490234,33.118408203125,0.03195110335946083,25.009410858154297,30.09090232849121
3537,3,4,1145,27,19.143775939941406,0.38003477454185486,15.662696838378906,0.3952954113483429,30.71746063232422,18.78578758239746,0.38992011547088623,15.513704299926758,29.13034439086914,0.04741746932268143,28.434810638427734,31.298553466796875
3634,3,4,1242,7,24.833181381225586,0.19840002059936523,24.215682983398438,0.32157084345817566,32.62534713745117,24.319541931152344,0.20760145783424377,23.727476119995117,32.57463073730469,0.04546596109867096,29.158599853515625,31.069255828857422
3675,4,5,22,22,14.54981803894043,0.4174635112285614,14.000073432922363,0.49735432863235474,33.873870849609375,14.349642753601074,0.417325884103775,13.813573837280273,27.495586395263672,0.03848475590348244,30.86378288269043,31.802186965942383
3785,4,5,132,6,22.330835342407227,0.19831793010234833,22.821008682250977,0.3497626781463623,30.608291625976562,21.187631607055664,0.2078784704208374,21.473461151123047,26.76647186279297,0.04951286315917969,27.308757781982422,28.33951187133789
4102,4,5,513,15,16.176055908203125,0.34040701389312744,12.326679229736328,0.4682930111885071,29.74555206298828,15.84760570526123,0.3609301745891571,12.2074556350708,27.838171005249023,0.06855052709579468,27.19333839416504,29.10761070251465
4138,4,5,581,20,15.856237411499023,0.5270996689796448,14.104192733764648,0.5945661664009094,32.80331039428711,15.414878845214844,0.5378090739250183,13.809249877929688,25.52793312072754,0.05461004376411438,30.46422004699707,31.196870803833008
4149,4,5,592,28,18.808481216430664,0.3375132083892822,15.023906707763672,0.4862378239631653,31.883056640625,18.18292999267578,0.34459996223449707,14.71772289276123,26.764028549194336,0.055303990840911865,29.84073257446289,32.99995422363281
4150,4,5,593,0,15.841989517211914,0.31878578662872314,15.821077346801758,0.45789679884910583,21.858612060546875,15.508232116699219,0.3341686725616455,15.483243942260742,27.075103759765625,0.04857811704277992,21.466144561767578,31.358417510986328
4237,4,5,744,8,16.116315841674805,0.31643015146255493,13.779706001281738,0.46753016114234924,36.418190002441406,15.565471649169922,0.3240961730480194,13.445743560791016,24.105070114135742,0.054575130343437195,31.45553970336914,32.631961822509766
4336,4,5,875,9,22.541736602783203,0.20794086158275604,20.792570114135742,0.38855043053627014,34.82034683227539,21.43352508544922,0.21895821392536163,19.981565475463867,27.622011184692383,0.0485653430223465,30.944095611572266,32.57616424560547
4365,4,5,904,6,20.56987762451172,0.17874987423419952,16.949020385742188,0.4044334590435028,31.799571990966797,19.729787826538086,0.18826864659786224,16.597583770751953,27.69314956665039,0.04905317723751068,29.705677032470703,32.73297882080078
4762,5,6,215,8,20.025344848632812,0.35084590315818787,18.004566192626953,0.3597298860549927,32.73096466064453,18.99026107788086,0.3707788586616516,17.267902374267578,24.672630310058594,0.05894320458173752,30.84874153137207,34.12482833862305
5007,5,6,524,28,24.003719329833984,0.2129499763250351,20.357845306396484,0.29073822498321533,38.17641830444336,22.92583656311035,0.2314230054616928,19.81987953186035,28.778175354003906,0.05210539326071739,33.37400817871094,33.87326431274414
5070,5,6,587,5,22.71172332763672,0.23542176187038422,20.989830017089844,0.36550697684288025,23.823945999145508,21.281402587890625,0.2553984224796295,19.929197311401367,26.30129623413086,0.06294870376586914,23.30501937866211,32.49036407470703
5094,5,6,611,5,26.579345703125,0.08994504809379578,29.31534194946289,0.14031000435352325,36.09275436401367,24.227924346923828,0.1103278249502182,25.588674545288086,27.08247184753418,0.04811213165521622,30.329465866088867,31.460739135742188
5161,5,6,722,6,19.433536529541016,0.3573136627674103,18.320728302001953,0.3483825623989105,36.172000885009766,18.949153900146484,0.3662729561328888,17.953027725219727,27.468164443969727,0.05163576826453209,32.34056854248047,32.85062789916992
5178,5,6,739,15,21.762208938598633,0.31977444887161255,21.477582931518555,0.36654582619667053,35.16091537475586,21.334745407104492,0.3325563371181488,21.05520248413086,29.735963821411133,0.05382971465587616,31.052024841308594,31.770227432250977
5303,5,6,928,15,13.682068824768066,0.3199106454849243,13.102519989013672,0.47795772552490234,35.90770721435547,13.46552848815918,0.3348757326602936,12.929840087890625,26.88938331604004,0.04460322856903076,30.891807556152344,31.372665405273438
5377,5,6,1034,19,20.227766036987305,0.3143330514431,15.849569320678711,0.36600756645202637,30.974977493286133,19.528650283813477,0.3271668255329132,15.567819595336914,27.103614807128906,0.04813900589942932,29.95065689086914,31.694847106933594
5483,5,6,1172,24,22.138195037841797,0.17904898524284363,19.597278594970703,0.30640026926994324,38.419891357421875,20.41362762451172,0.19217291474342346,18.572607040405273,24.659896850585938,0.05947326123714447,32.87314987182617,33.597747802734375
5517,6,7,27,7,21.25655746459961,0.31442832946777344,16.33541488647461,0.33709031343460083,32.7617073059082,20.892133712768555,0.3228466212749481,16.214109420776367,30.282642364501953,0.035691067576408386,30.139881134033203,30.765430450439453
5627,6,7,169,7,15.29450798034668,0.4133770763874054,14.750479698181152,0.4180710017681122,29.420089721679688,15.14691162109375,0.42219310998916626,14.646400451660156,29.718109130859375,0.03179338574409485,27.63300895690918,31.19867515563965
5741,6,7,315,14,20.46853256225586,0.2223694771528244,19.09117317199707,0.30591028928756714,38.1184196472168,20.013320922851562,0.23658877611160278,18.720966339111328,28.50417709350586,0.03967643156647682,33.93917465209961,34.4575080871582
5762,6,7,336,15,22.133352279663086,0.22989223897457123,19.215476989746094,0.31368783116340637,35.85074996948242,21.457847595214844,0.24068689346313477,18.842716217041016,28.55844497680664,0.04074348136782646,30.851181030273438,31.362791061401367
5808,6,7,382,7,16.59366226196289,0.2515830397605896,14.511733055114746,0.3638388216495514,34.27907943725586,16.28972816467285,0.2676542103290558,14.305660247802734,28.53857421875,0.04156208410859108,28.69159698486328,29.482547760009766
5827,6,7,401,9,23.51972198486328,0.22642116248607635,20.10299301147461,0.25054916739463806,35.204795837402344,22.820308685302734,0.23882406949996948,19.763423919677734,30.783267974853516,0.04232437163591385,30.633127212524414,30.859798431396484
6228,6,7,930,6,22.320043563842773,0.15366174280643463,19.817577362060547,0.28453904390335083,37.14814758300781,21.616943359375,0.1658543199300766,19.356353759765625,28.58686065673828,0.03591381013393402,31.761260986328125,32.183441162109375
6249,6,7,951,0,17.806421279907227,0.25326696038246155,18.288728713989258,0.3338584899902344,33.86296463012695,17.452009201049805,0.25616493821144104,17.87251853942871,27.92494773864746,0.03259056434035301,28.260412216186523,28.57935333251953
6283,6,7,1017,15,19.02845001220703,0.2477259635925293,17.960323333740234,0.3595828711986542,34.216392517089844,18.5936336517334,0.25847724080085754,17.594377517700195,27.272323608398438,0.03537224978208542,30.568347930908203,32.51832580566406
6472,7,8,37,22,19.001081466674805,0.30504918098449707,17.678083419799805,0.3596198856830597,29.88050079345703,18.473880767822266,0.3137296438217163,17.262561798095703,27.343807220458984,0.05773989111185074,29.03795051574707,34.16305923461914
6488,7,8,53,22,19.604284286499023,0.34234678745269775,17.15129280090332,0.3442634046077728,37.70205307006836,19.004756927490234,0.35371455550193787,16.819602966308594,26.822368621826172,0.06688997894525528,33.97882843017578,34.16205978393555
6651,7,8,280,5,25.835206985473633,0.20676356554031372,24.201879501342773,0.27120205760002136,36.98336410522461,24.96931266784668,0.21632376313209534,23.538406372070312,31.249500274658203,0.048612866550683975,32.993797302246094,34.45491409301758
6682,7,8,311,9,25.835363388061523,0.23033961653709412,23.779497146606445,0.32371068000793457,23.61992835998535,24.99397087097168,0.24649018049240112,23.175315856933594,31.25933074951172,0.05663233622908592,23.12883758544922,32.486366271972656
6716,7,8,345,12,21.719036102294922,0.20954234898090363,18.39316749572754,0.29978200793266296,38.26360321044922,20.92259407043457,0.22479118406772614,17.9572696685791,28.12673568725586,0.05842967331409454,33.837406158447266,34.2177848815918
6965,7,8,658,15,17.231441497802734,0.3325452208518982,16.885330200195312,0.39257746934890747,32.04879379272461,17.063920974731445,0.3452456593513489,16.72930145263672,30.86505699157715,0.04224046692252159,29.886247634887695,30.771989822387695
