set,map,episode,role,cluster,frames,lives,valid_fraction,motion_mean,n_eff,D,nearest,D_motion,nearest_motion,D_uniform,nearest_uniform,D_pooled,D_pooled_motion,D_pooled_uniform,d_2,d_3,d_4,d_5,d_motion_2,d_motion_3,d_motion_4,d_motion_5,d_uniform_2,d_uniform_3,d_uniform_4,d_uniform_5
arenas_678,6,90,primary,arena,250,12,0.9264521521103217,40.19727679066706,245.77250190177438,0.2058575852104902,3,0.2058575852104902,3,0.20635304490607848,3,0.26147006756125846,0.26147006756125846,0.2630119698887845,0.3151528532292566,0.2058575852104902,0.31571957098759545,0.27131854169893327,0.3151528532292566,0.2058575852104902,0.31571957098759545,0.27131854169893327,0.32139839717115387,0.20635304490607848,0.31697229716016573,0.26978183416098545
arenas_678,6,93,primary,arena,250,7,0.9614535233888777,39.46715656308503,243.79960203393165,0.21185352139620103,3,0.21185352139620103,3,0.2126060948775475,3,0.2658912130993298,0.2658912130993298,0.2676123228276883,0.3182206853431964,0.21185352139620103,0.31906983161931735,0.2727424307042722,0.3182206853431964,0.21185352139620103,0.31906983161931735,0.2727424307042722,0.32495578725936064,0.2126060948775475,0.3200303489353597,0.27144133748129884
arenas_678,6,96,primary,arena,250,11,0.933678756476684,40.33353984581057,245.04496986356375,0.21760733502363494,3,0.21760733502363494,3,0.21683864093599164,3,0.27140967115183506,0.27140967115183506,0.2716856517272862,0.3236906821476588,0.21760733502363494,0.32463497994826324,0.28049315024772414,0.3236906821476588,0.21760733502363494,0.32463497994826324,0.28049315024772414,0.3289439933892284,0.21683864093599164,0.3244070428065757,0.2778386665673655
arenas_678,6,99,primary,arena,250,8,0.9546742209631728,38.131488583367606,244.1235429649916,0.20732491106159792,3,0.20732491106159792,3,0.2071478790975564,3,0.25568178672237135,0.25568178672237135,0.2554675118227746,0.308602096419144,0.20732491106159792,0.3084256216440508,0.26808471214307816,0.308602096419144,0.20732491106159792,0.3084256216440508,0.26808471214307816,0.3131075500395834,0.2071478790975564,0.3076415937780275,0.2652770447889567
arenas_678,6,102,primary,arena,250,8,0.9544807965860598,39.16427648933905,243.78173696059207,0.18205609388797567,3,0.18205609388797567,3,0.18402937098543612,3,0.24245376633742702,0.24245376633742702,0.24506582287228754,0.2979977216627734,0.18205609388797567,0.294334044397192,0.2630402922023818,0.2979977216627734,0.18205609388797567,0.294334044397192,0.2630402922023818,0.3059124634773491,0.18402937098543612,0.2964845942990685,0.2621435633155727
arenas_678,6,105,primary,arena,250,9,0.947787069141342,40.195888135976176,245.850860950048,0.21499107565716294,3,0.21499107565716294,3,0.21412892537348233,3,0.26556296204952495,0.26556296204952495,0.26594839262326453,0.32042256089582133,0.21499107565716294,0.3188530658841351,0.2737590173213934,0.32042256089582133,0.21499107565716294,0.3188530658841351,0.2737590173213934,0.3254045106148098,0.21412892537348233,0.3188337329065102,0.27133680054096626
arenas_678,6,108,primary,arena,250,8,0.9546742209631728,39.701969340814976,246.62940483880107,0.20322933762307785,3,0.20322933762307785,3,0.2034508157497238,3,0.2593572968470119,0.2593572968470119,0.26062359904633425,0.3128344834743789,0.20322933762307785,0.31366386415765773,0.27194931262884375,0.3128344834743789,0.20322933762307785,0.31366386415765773,0.27194931262884375,0.31883329352946954,0.2034508157497238,0.3144907074089825,0.2701541002560013
arenas_678,6,111,primary,arena,250,10,0.9407894736842105,40.26560996658937,246.2944077970511,0.19747913753603222,3,0.19747913753603222,3,0.19779222318417372,3,0.2562431037259357,0.2562431037259357,0.25721918164186497,0.31226397448851184,0.19747913753603222,0.3093714595419239,0.2710185347377359,0.31226397448851184,0.19747913753603222,0.3093714595419239,0.2710185347377359,0.3183393837814292,0.19779222318417372,0.30999492332562756,0.26862824843641553
arenas_678,6,114,primary,arena,250,8,0.9546742209631728,40.25928117893392,246.5361068092865,0.15567780370478,3,0.15567780370478,3,0.15636744906387184,3,0.20958969379404926,0.20958969379404926,0.21100808444274688,0.26800483682406623,0.15567780370478,0.2659853854713098,0.22944994495432075,0.26800483682406623,0.15567780370478,0.2659853854713098,0.22944994495432075,0.2745763474602172,0.15636744906387184,0.26706409627170674,0.22723844757527822
arenas_678,6,117,primary,arena,250,6,0.9681274900398407,39.640887557020065,247.22401225585202,0.17362632610309556,3,0.17362632610309556,3,0.17411968902157227,3,0.2229638665377839,0.2229638665377839,0.22407719267433965,0.2818440316332947,0.17362632610309556,0.2780798558151865,0.23676504488623307,0.2818440316332947,0.17362632610309556,0.2780798558151865,0.23676504488623307,0.2878584918779511,0.17411968902157227,0.2790006435371787,0.23427550585534618
arenas_678,7,61,primary,arena,250,15,0.904047976011994,39.581438279952714,244.02640379260203,0.2850265616510002,3,0.2850265616510002,3,0.28819093031266463,3,0.32376513116119526,0.32376513116119526,0.32839069978309243,0.3354573453886261,0.2850265616510002,0.36507093522362255,0.36132756413347084,0.3354573453886261,0.2850265616510002,0.36507093522362255,0.36132756413347084,0.34497314822806924,0.28819093031266463,0.36881489750439417,0.3629929731976215
arenas_678,7,64,primary,arena,250,12,0.9264521521103217,39.438106668611006,245.6832616600071,0.2670254715551805,3,0.2670254715551805,3,0.27014770720810044,3,0.3080903905045871,0.3080903905045871,0.3127369396126007,0.32297813165832223,0.2670254715551805,0.351873584269666,0.3457319379369351,0.32297813165832223,0.2670254715551805,0.351873584269666,0.3457319379369351,0.33289698222326103,0.27014770720810044,0.35599962543720676,0.3471708932108102
arenas_678,7,67,primary,arena,250,9,0.947787069141342,38.06081285826161,242.02537165747611,0.27415599884000513,3,0.27415599884000513,3,0.2782566233852214,3,0.3111612710275012,0.3111612710275012,0.3163854993452843,0.32476151702472933,0.27415599884000513,0.35355408199367044,0.3506299108204775,0.32476151702472933,0.27415599884000513,0.35355408199367044,0.3506299108204775,0.3357668418829246,0.2782566233852214,0.35844080512084264,0.352323977635332
arenas_678,7,70,primary,arena,250,12,0.9264521521103217,39.68859582296362,245.10292205018456,0.28753409831885496,3,0.28753409831885496,3,0.29072090405718737,3,0.32722187906292366,0.32722187906292366,0.3315166556155333,0.33814741730672937,0.28753409831885496,0.36781501099603126,0.36548920327962914,0.33814741730672937,0.28753409831885496,0.36781501099603126,0.36548920327962914,0.347804374716879,0.29072090405718737,0.3717017757079149,0.3665806810143394
arenas_678,7,73,primary,arena,250,13,0.9191068042974511,39.739986701681964,245.57553448635153,0.29090482719391353,3,0.29090482719391353,3,0.2935950112901487,3,0.33115221430568703,0.33115221430568703,0.3351785569387551,0.342202338882845,0.29090482719391353,0.37238964539850794,0.3682332333371844,0.342202338882845,0.29090482719391353,0.37238964539850794,0.3682332333371844,0.35136608228199107,0.2935950112901487,0.3755684794780219,0.36924521608517913
arenas_678,7,76,primary,arena,250,11,0.933678756476684,39.91411547025629,245.02041326137453,0.2822597298560606,3,0.2822597298560606,3,0.28412429740011547,3,0.3195121512398967,0.3195121512398967,0.3229150024599896,0.3372857877908433,0.2822597298560606,0.36333428040827265,0.3559803313670402,0.3372857877908433,0.2822597298560606,0.36333428040827265,0.3559803313670402,0.34543835742552637,0.28412429740011547,0.36629147605918483,0.3565141484982782
arenas_678,7,79,primary,arena,250,13,0.9189531447868299,38.52715341462805,244.04173900459827,0.27558036244604067,3,0.27558036244604067,3,0.27893502972369477,3,0.31846510022543195,0.31846510022543195,0.3229933387147041,0.32980210288654965,0.27558036244604067,0.3589699413618783,0.35837733814428124,0.32980210288654965,0.27558036244604067,0.3589699413618783,0.35837733814428124,0.33977306656849954,0.27893502972369477,0.3629841108655344,0.3596134308985526
arenas_678,7,82,primary,arena,250,10,0.9407894736842105,39.46089402615425,245.20056933768356,0.2765313214704637,3,0.2765313214704637,3,0.2789860586512552,3,0.3175684770685123,0.3175684770685123,0.3212483998543981,0.3338496338522961,0.2765313214704637,0.36002315499036774,0.3562245751837424,0.3338496338522961,0.2765313214704637,0.36002315499036774,0.3562245751837424,0.3426946084453376,0.2789860586512552,0.36314893792114655,0.35677867308041034
arenas_678,7,85,primary,arena,250,8,0.9546742209631728,39.319308752942916,245.4900557953248,0.2872603655716119,3,0.2872603655716119,3,0.28985096453269515,3,0.32757386434253066,0.32757386434253066,0.330944619438117,0.339267595316769,0.2872603655716119,0.3677877218966156,0.3669976209520133,0.339267595316769,0.2872603655716119,0.3677877218966156,0.3669976209520133,0.34789494024175566,0.28985096453269515,0.37054268927549383,0.36725872333302345
arenas_678,7,88,primary,arena,250,8,0.9546742209631728,39.353984979490676,244.45830689273257,0.289845196961121,3,0.289845196961121,3,0.29128188268874733,3,0.32592916635373503,0.32592916635373503,0.32912329822113073,0.34221650829937195,0.289845196961121,0.36894185698274107,0.36419546062314834,0.34221650829937195,0.289845196961121,0.36894185698274107,0.36419546062314834,0.35029258800031376,0.29128188268874733,0.37162894599679525,0.3644552535733122
arenas_678,7,91,primary,arena,250,13,0.9254265852117126,38.981463986619225,244.9463631399666,0.2903696040058589,3,0.2903696040058589,3,0.2934923780190764,3,0.33112046647593857,0.33112046647593857,0.33554331187573266,0.34041803516544356,0.2903696040058589,0.37090912790550257,0.3694762006863353,0.34041803516544356,0.2903696040058589,0.37090912790550257,0.3694762006863353,0.35034616832802296,0.2934923780190764,0.3748461179479632,0.3707019081737152
arenas_678,7,94,primary,arena,250,14,0.9116397621070518,39.33594571304477,246.21387005994455,0.28848734704454526,3,0.28848734704454526,3,0.29122520167170785,3,0.3330037460976874,0.3330037460976874,0.3369979102387776,0.34120696893242247,0.28848734704454526,0.37264526913835044,0.3718179791069327,0.34120696893242247,0.28848734704454526,0.37264526913835044,0.3718179791069327,0.35070245028614044,0.29122520167170785,0.375822657661532,0.37271977514962945
arenas_678,7,97,primary,arena,250,8,0.9544344995931652,39.55017813113889,246.26644808677014,0.28566477860331424,3,0.28566477860331424,3,0.2883737374063211,3,0.32223967996917974,0.32223967996917974,0.325874159667867,0.33711907824376347,0.28566477860331424,0.364417368483317,0.36077437799648276,0.33711907824376347,0.28566477860331424,0.364417368483317,0.36077437799648276,0.345633458827029,0.2883737374063211,0.36752163515615777,0.36132539202180675
arenas_678,7,100,primary,arena,250,10,0.9407894736842105,39.55826117505517,245.51205697119602,0.2914408175290988,3,0.2914408175290988,3,0.29321583840590604,3,0.33327991222931136,0.33327991222931136,0.3358705853987326,0.34702844067305266,0.2914408175290988,0.37594043567161095,0.3700755793577029,0.34702844067305266,0.2914408175290988,0.37594043567161095,0.3700755793577029,0.3549047793133204,0.29321583840590604,0.37826251592799753,0.3695751334983915
arenas_678,7,103,primary,arena,250,12,0.9264521521103217,38.75843809513065,244.70409323809466,0.2763077443436453,3,0.2763077443436453,3,0.2783790564389056,3,0.3176973186096172,0.3176973186096172,0.3206931709102651,0.3278788809737621,0.2763077443436453,0.3572593812268033,0.3583932359856516,0.3278788809737621,0.2763077443436453,0.3572593812268033,0.3583932359856516,0.33656111239793235,0.2783790564389056,0.35984875059172045,0.3581202411284525
arenas_678,7,106,primary,arena,250,10,0.9407894736842105,38.87123685682902,245.87899736024872,0.27998968257680495,3,0.27998968257680495,3,0.2833402966282491,3,0.3209119418186964,0.3209119418186964,0.32549020669098855,0.33781185904207583,0.27998968257680495,0.36366911575464755,0.36023795253409524,0.33781185904207583,0.27998968257680495,0.36366911575464755,0.36023795253409524,0.34722166687631173,0.2833402966282491,0.3679572431202681,0.3616210117240446
arenas_678,7,109,primary,arena,250,13,0.9191068042974511,39.90492117982854,244.67715848269566,0.29441016147266674,3,0.29441016147266674,3,0.2967276852282412,3,0.33626679950355876,0.33626679950355876,0.3397655584865629,0.34731977149740145,0.29441016147266674,0.37705203108095,0.37444876808346866,0.34731977149740145,0.29441016147266674,0.37705203108095,0.37444876808346866,0.3561841084719509,0.2967276852282412,0.38009943556289416,0.3747200372611367
arenas_678,7,112,primary,arena,250,13,0.9191068042974511,39.527857746363644,242.29307224138878,0.30384994408350985,3,0.30384994408350985,3,0.30366164116443745,3,0.3387940557214172,0.3387940557214172,0.34043956971762585,0.3560442794964273,0.30384994408350985,0.3831115384805514,0.3731822793794869,0.3560442794964273,0.30384994408350985,0.3831115384805514,0.3731822793794869,0.36184515794129446,0.30366164116443745,0.3840150612785823,0.372269706783906
arenas_678,7,115,primary,arena,250,15,0.9037387193811774,38.98359646706011,243.41785752171634,0.28802419341807367,3,0.28802419341807367,3,0.2909227299244143,3,0.32989084056646784,0.32989084056646784,0.33402250826556057,0.3392360768243052,0.28802419341807367,0.36875862880141336,0.366610725891224,0.3392360768243052,0.28802419341807367,0.36875862880141336,0.366610725891224,0.34920190056020745,0.2909227299244143,0.37245600018024266,0.3674594340336834
arenas_678,7,118,primary,arena,250,12,0.9264521521103217,38.16002364801318,242.89951169372523,0.3025827935797998,3,0.3025827935797998,3,0.3053913136245849,3,0.3431805435707781,0.3431805435707781,0.34683876807510006,0.3546580497677619,0.3025827935797998,0.3841386999077602,0.3805761634667959,0.3546580497677619,0.3025827935797998,0.3841386999077602,0.3805761634667959,0.36347014199976274,0.3053913136245849,0.38739170896027747,0.38097903668830974
arenas_678,8,62,primary,arena,250,5,0.9746985570270804,36.91614023852326,237.3186220985819,0.13017477898048158,4,0.13017477898048158,4,0.12883574660756417,4,0.12118893735446307,0.12118893735446307,0.12331222713951569,0.16230954887631047,0.13258150129087137,0.13017477898048158,0.19579244000873494,0.16230954887631047,0.13258150129087137,0.13017477898048158,0.19579244000873494,0.16878161746426568,0.13736155639689415,0.12883574660756417,0.19367613459378583
arenas_678,8,65,primary,arena,250,8,0.9546742209631728,40.03448773513532,246.53783132439122,0.12591990702817218,3,0.12591990702817218,3,0.12713241199826034,4,0.11409193525880489,0.11409193525880489,0.1159461236332469,0.14821709754111337,0.12591990702817218,0.12665841069745423,0.1942598034329321,0.14821709754111337,0.12591990702817218,0.12665841069745423,0.1942598034329321,0.15583286966143794,0.12896870777288078,0.12713241199826034,0.192556588839902
arenas_678,8,68,primary,arena,250,5,0.9746985570270804,39.79260343547064,247.0035756569528,0.11572861513912777,4,0.11572861513912777,4,0.11629639831189062,4,0.11434752615694552,0.11434752615694552,0.11622079274456662,0.15085522635017545,0.13753194474497102,0.11572861513912777,0.19117604052889509,0.15085522635017545,0.13753194474497102,0.11572861513912777,0.19117604052889509,0.15785867210723217,0.14016664507299,0.11629639831189062,0.18992678825213338
arenas_678,8,71,primary,arena,250,4,0.9811690859160455,40.40324733117901,246.59499285280208,0.10610948416450351,4,0.10610948416450351,4,0.10629808445257166,4,0.0888159980433945,0.0888159980433945,0.09000710058248551,0.14152052183780203,0.14495918495378204,0.10610948416450351,0.16819957234445887,0.14152052183780203,0.14495918495378204,0.10610948416450351,0.16819957234445887,0.14523351802678122,0.1476324168822063,0.10629808445257166,0.1669060865371827
arenas_678,8,74,primary,arena,250,7,0.9614535233888777,38.829702264983794,242.8888977432159,0.12191710113437852,4,0.12191710113437852,4,0.12165168362413474,4,0.11375118854891514,0.11375118854891514,0.1163158276399148,0.15134832783864688,0.1341124826461954,0.12191710113437852,0.18865522936562262,0.15134832783864688,0.1341124826461954,0.12191710113437852,0.18865522936562262,0.15864081421032986,0.1402268958374993,0.12165168362413474,0.18588083343908315
arenas_678,8,77,primary,arena,250,8,0.9546742209631728,39.83750560412038,245.16798792179523,0.12574033110595303,3,0.12574033110595303,3,0.12554205566912088,4,0.11267382716918733,0.11267382716918733,0.11449884296424011,0.1496127379247229,0.12574033110595303,0.1262323609398651,0.1917840284200145,0.1496127379247229,0.12574033110595303,0.1262323609398651,0.1917840284200145,0.156436333130434,0.1295152685061684,0.12554205566912088,0.19036983496723475
arenas_678,8,80,primary,arena,250,7,0.9614535233888777,37.92506671531053,239.9668819410146,0.12805386483192432,4,0.12805386483192432,4,0.1270680493977652,4,0.12117539688631665,0.12117539688631665,0.12326619852510172,0.16089700140376587,0.13395369912720156,0.12805386483192432,0.19448568847493392,0.16089700140376587,0.13395369912720156,0.12805386483192432,0.19448568847493392,0.1670654061387147,0.13776590738655312,0.1270680493977652,0.1932539049521439
arenas_678,8,83,primary,arena,250,12,0.9264521521103217,39.335722896772886,241.65028173403664,0.1234574638250901,4,0.1234574638250901,4,0.1229613285993216,4,0.11522247384779295,0.11522247384779295,0.11756684762862186,0.15487678771274307,0.13389105340523988,0.1234574638250901,0.19124247715747245,0.15487678771274307,0.13389105340523988,0.1234574638250901,0.19124247715747245,0.16182310238183292,0.13761833285279904,0.1229613285993216,0.19010375928106413
arenas_678,8,86,primary,arena,250,6,0.9681274900398407,37.997465872172164,238.36593232789116,0.11502225015033375,4,0.11502225015033375,4,0.11385350495681872,4,0.11057495924606602,0.11057495924606602,0.11410013631373504,0.14489408755894176,0.1360461434625625,0.11502225015033375,0.19084304380001188,0.14489408755894176,0.1360461434625625,0.11502225015033375,0.19084304380001188,0.15279741273806746,0.1416654484080751,0.11385350495681872,0.19006359999692612
arenas_678,8,89,primary,arena,250,6,0.9681274900398407,37.35646741068566,238.26205344366537,0.11541345780136888,4,0.11541345780136888,4,0.11643969826560524,4,0.11651916251743726,0.11651916251743726,0.12095522307123932,0.146983098879605,0.14030429319496646,0.11541345780136888,0.19505090793296906,0.146983098879605,0.14030429319496646,0.11541345780136888,0.19505090793296906,0.15570663768392184,0.14480462524443286,0.11643969826560524,0.19578909111981138
arenas_678,8,92,primary,arena,250,5,0.9746985570270804,39.36411094742227,241.9139846937922,0.11704594017027845,4,0.11704594017027845,4,0.11614762054840375,4,0.10832965588247186,0.10832965588247186,0.11081538062943497,0.14480167243885814,0.13775424870948658,0.11704594017027845,0.1875634252039864,0.14480167243885814,0.13775424870948658,0.11704594017027845,0.1875634252039864,0.15265173896389214,0.1407221187145591,0.11614762054840375,0.185506244860905
arenas_678,8,95,primary,arena,250,8,0.9546742209631728,35.93827175777362,231.74560994508917,0.1161520899613659,4,0.1161520899613659,4,0.11773897980323761,4,0.12245581248682796,0.12245581248682796,0.12856578700875929,0.15049989692842455,0.14931161915792351,0.1161520899613659,0.1963527911023114,0.15049989692842455,0.14931161915792351,0.1161520899613659,0.1963527911023114,0.16057680729390333,0.1553675116905537,0.11773897980323761,0.19822631363920729
arenas_678,8,98,primary,arena,250,8,0.9546742209631728,38.919375863177585,237.03616723030422,0.1276433401716925,4,0.1276433401716925,4,0.1334667940847978,4,0.10783008058270409,0.10783008058270409,0.11519999019880009,0.15222477665715375,0.13077627232107172,0.1276433401716925,0.18565527068803012,0.15222477665715375,0.13077627232107172,0.1276433401716925,0.18565527068803012,0.1622899362067227,0.13621973876273658,0.1334667940847978,0.18777397831633433
arenas_678,8,101,primary,arena,250,8,0.9546742209631728,40.19060494055112,245.83991116287194,0.12403309761871552,3,0.12403309761871552,3,0.12736603073800948,3,0.12039586189732411,0.12039586189732411,0.12184702069550678,0.16529138273620061,0.12403309761871552,0.1395106470770795,0.1928227274482754,0.16529138273620061,0.12403309761871552,0.1395106470770795,0.1928227274482754,0.1720718502740855,0.12736603073800948,0.1395677416796782,0.19050400178396082
arenas_678,8,104,primary,arena,250,9,0.947787069141342,39.52639414738821,246.47132962463002,0.12266311280267742,4,0.12266311280267742,4,0.12153579271388965,4,0.11992676958991594,0.11992676958991594,0.12077019625097526,0.1571113693142771,0.1404366394151572,0.12266311280267742,0.19261847473167995,0.1571113693142771,0.1404366394151572,0.12266311280267742,0.19261847473167995,0.16260480913088393,0.14394326900115736,0.12153579271388965,0.19039032202071515
arenas_678,8,107,primary,arena,250,11,0.933678756476684,40.66313883370893,246.98795433445682,0.12451454088783981,3,0.12451454088783981,3,0.12761650571004132,3,0.11650245144169454,0.11650245144169454,0.11789769747866981,0.16356531389976692,0.12451454088783981,0.13525813995739325,0.19039662852125586,0.16356531389976692,0.12451454088783981,0.13525813995739325,0.19039662852125586,0.16956317154402914,0.12761650571004132,0.13528770343861846,0.18861707672865058
arenas_678,8,110,primary,arena,250,7,0.9614535233888777,38.71172043273983,240.4979096179824,0.11645977136788188,4,0.11645977136788188,4,0.11677492599666844,4,0.10911980076558499,0.10911980076558499,0.1124901272970865,0.14579524414563755,0.13137155490435157,0.11645977136788188,0.19079166394997157,0.14579524414563755,0.13137155490435157,0.11645977136788188,0.19079166394997157,0.15394375759712384,0.13542026524439527,0.11677492599666844,0.19014815108033525
arenas_678,8,113,primary,arena,250,6,0.9681274900398407,40.078757177876156,244.7537605770906,0.12979826381239934,3,0.12979826381239934,3,0.12967613674233341,4,0.11113654263855902,0.11113654263855902,0.11257735938142183,0.16044555471157027,0.12979826381239934,0.13033691702998162,0.1825163450950897,0.16044555471157027,0.12979826381239934,0.13033691702998162,0.1825163450950897,0.16717974999448035,0.13334066583228404,0.12967613674233341,0.17953305717567739
arenas_678,8,116,primary,arena,250,8,0.9546742209631728,39.72663570326784,245.62535380304385,0.11705352369241503,4,0.11705352369241503,4,0.11635270708846714,4,0.110130948746769,0.110130948746769,0.11258224781247095,0.14310804089258547,0.14105699728433585,0.11705352369241503,0.19084264283229407,0.14310804089258547,0.14105699728433585,0.11705352369241503,0.19084264283229407,0.15076038977066253,0.143229205318891,0.11635270708846714,0.18975976224160165
arenas_678,8,119,primary,arena,250,5,0.9746985570270804,37.97834882102791,238.93045282082193,0.11566482737658566,4,0.11566482737658566,4,0.11593363264513087,4,0.11080658029934362,0.11080658029934362,0.11484712306180885,0.14369786649549196,0.1337820275033751,0.11566482737658566,0.19064061383589143,0.14369786649549196,0.1337820275033751,0.11566482737658566,0.19064061383589143,0.1525234088578288,0.138359116680898,0.11593363264513087,0.19090123805910955
seen,1,0,primary,arena,250,22,0.8471337579617835,40.983034938706446,248.51708326066765,0.17902263976470134,3,0.17902263976470134,3,0.18257488932545546,3,0.22721253431274482,0.22721253431274482,0.22953636161010785,0.25521347448368786,0.17902263976470134,0.2537978715685676,0.2931632224759134,0.25521347448368786,0.17902263976470134,0.2537978715685676,0.2931632224759134,0.2625255531768273,0.18257488932545546,0.2557258285775073,0.2915745106516334
seen,1,15,primary,arena,250,23,0.8377132319041033,40.95170804726577,248.78061823951987,0.1842056600561676,3,0.1842056600561676,3,0.18810447520455822,3,0.22713196328710994,0.22713196328710994,0.22960034317238123,0.25761693639884886,0.1842056600561676,0.2518653877076731,0.2913219015794584,0.25761693639884886,0.1842056600561676,0.2518653877076731,0.2913219015794584,0.26518705753154304,0.18810447520455822,0.2539501642860626,0.2897498958624865
seen,1,30,primary,arena,250,20,0.8641037103263299,40.950117673384426,248.22439432084843,0.18012988499099505,3,0.18012988499099505,3,0.18410568491282894,3,0.2243851966521115,0.2243851966521115,0.22686981980984353,0.25527001737204175,0.18012988499099505,0.24961778483193867,0.2878911101767856,0.25527001737204175,0.18012988499099505,0.24961778483193867,0.2878911101767856,0.26269088311368044,0.18410568491282894,0.2516371524311895,0.28645929560251765
seen,1,45,primary,arena,250,22,0.8471337579617835,39.54969361024761,238.80177765454806,0.1788065343655305,3,0.1788065343655305,3,0.18528147023287472,3,0.22336453000807252,0.22336453000807252,0.22733433350860652,0.25413229582161945,0.1788065343655305,0.24793405613412065,0.28670345634673783,0.25413229582161945,0.1788065343655305,0.24793405613412065,0.28670345634673783,0.2629315153078225,0.18528147023287472,0.2511335804792316,0.28654754224111517
