set,map,episode,role,cluster,frames,lives,valid_fraction,motion_mean,n_eff,D,nearest,D_motion,nearest_motion,D_uniform,nearest_uniform,D_pooled,D_pooled_motion,D_pooled_uniform,d_2,d_3,d_4,d_5,d_motion_2,d_motion_3,d_motion_4,d_motion_5,d_uniform_2,d_uniform_3,d_uniform_4,d_uniform_5
arenas_678,6,90,primary,arena,250,12,0.9264521521103217,52.56372041686266,232.31555418287942,0.07492213227883653,3,0.07492213227883653,3,0.0724734821042105,3,0.08379735137542668,0.08379735137542668,0.08396112117430117,0.09629559446765892,0.07492213227883653,0.09436076440437867,0.08449513865102368,0.09629559446765892,0.07492213227883653,0.09436076440437867,0.08449513865102368,0.09711693438265816,0.0724734821042105,0.09863574339705951,0.08234893277174143
arenas_678,6,93,primary,arena,250,7,0.9614535233888777,50.379242577328256,224.24231505187166,0.07533050747142205,3,0.07533050747142205,3,0.07134415264216436,3,0.08270408107780308,0.08270408107780308,0.0816327174183301,0.09592449558056927,0.07533050747142205,0.09151464733664169,0.0835307888880766,0.09592449558056927,0.07533050747142205,0.09151464733664169,0.0835307888880766,0.09491779753155716,0.07134415264216436,0.09480219035680848,0.08002053211399093
arenas_678,6,96,primary,arena,250,11,0.933678756476684,52.627555949064615,226.85255288551807,0.08594147182565999,3,0.08594147182565999,3,0.07882314564713318,3,0.09331761135981496,0.09331761135981496,0.09003514831878602,0.10631608243645219,0.08594147182565999,0.10155475209446721,0.09454985805510764,0.10631608243645219,0.08594147182565999,0.10155475209446721,0.09454985805510764,0.10333675841829709,0.07882314564713318,0.10360683822040223,0.08888239433403292
arenas_678,6,99,primary,arena,250,8,0.9546742209631728,46.340478830222544,223.63141149760958,0.07786389813134117,3,0.07786389813134117,3,0.0738083557568762,3,0.08697556604934625,0.08697556604934625,0.08596203338190345,0.10026129546721918,0.07786389813134117,0.09588603714486255,0.08845112097985695,0.10026129546721918,0.07786389813134117,0.09588603714486255,0.08845112097985695,0.09970100681262005,0.0738083557568762,0.09911741842998659,0.08564147273349353
arenas_678,6,102,primary,arena,250,8,0.9544807965860598,49.12451963667506,228.9338485808374,0.06178047123874349,3,0.06178047123874349,3,0.06158992990229831,3,0.07678477208987634,0.07678477208987634,0.07979459575420422,0.0899081516923093,0.06178047123874349,0.08809982716934053,0.08139278293125353,0.0899081516923093,0.06178047123874349,0.08809982716934053,0.08139278293125353,0.09397799489137937,0.06158992990229831,0.09427996130407384,0.08263874500857886
arenas_678,6,105,primary,arena,250,9,0.947787069141342,53.42595183793975,223.61217378382813,0.08966329559599673,3,0.08966329559599673,3,0.08006020949480011,3,0.09671200413088099,0.09671200413088099,0.09111206728149988,0.11104258255986607,0.08966329559599673,0.10408008190755154,0.09770087981353981,0.11104258255986607,0.08966329559599673,0.10408008190755154,0.09770087981353981,0.10544623916371669,0.08006020949480011,0.1043794194107132,0.08981628671853663
arenas_678,6,108,primary,arena,250,8,0.9546742209631728,48.89461296901983,231.30072481752163,0.07797071316597176,3,0.07797071316597176,3,0.0738207846675787,3,0.0873604237479834,0.0873604237479834,0.08674307005462971,0.10098052443468963,0.07797071316597176,0.09600086649706341,0.08957435416316867,0.10098052443468963,0.07797071316597176,0.09600086649706341,0.08957435416316867,0.10065103479091818,0.0738207846675787,0.10035298413585335,0.08645737749981988
arenas_678,6,111,primary,arena,250,10,0.9407894736842105,50.11261995414238,224.20214488868103,0.07796134455667852,3,0.07796134455667852,3,0.07404741880593851,3,0.08991444048772572,0.08991444048772572,0.09007764258165525,0.10464389070059636,0.07796134455667852,0.09827560184170143,0.09391229865245206,0.10464389070059636,0.07796134455667852,0.09827560184170143,0.09391229865245206,0.10492688245616417,0.07404741880593851,0.10354452144836374,0.09192675927326828
arenas_678,6,114,primary,arena,250,8,0.9546742209631728,48.56787194658803,227.93510072280688,0.05546498534380336,3,0.05546498534380336,3,0.0516853525749124,3,0.06629374949703495,0.06629374949703495,0.06525969411707594,0.08096609808791519,0.05546498534380336,0.07680377147687302,0.07179409190420796,0.08096609808791519,0.05546498534380336,0.07680377147687302,0.07179409190420796,0.08086797664606354,0.0516853525749124,0.07978483832751672,0.06883131713127204
arenas_678,6,117,primary,arena,250,6,0.9681274900398407,46.6594841184002,230.25556277100844,0.0624994290317072,3,0.0624994290317072,3,0.05775841548650426,3,0.06979789575005459,0.06979789575005459,0.06770860212340382,0.08341119086832831,0.0624994290317072,0.0788352045336513,0.07309973446338983,0.08341119086832831,0.0624994290317072,0.0788352045336513,0.07309973446338983,0.082083103859659,0.05775841548650426,0.08110560285769916,0.06882584662331175
arenas_678,7,61,primary,arena,250,15,0.904047976011994,53.75327672934236,227.16410579986965,0.14510210611116336,3,0.14510210611116336,3,0.14666743982301872,3,0.14957825417100495,0.14957825417100495,0.1542311559891589,0.15931373065072443,0.14510210611116336,0.1579277303825767,0.14650695919985768,0.15931373065072443,0.14510210611116336,0.1579277303825767,0.14650695919985768,0.16376654260252882,0.14666743982301872,0.16751223853007235,0.14917625675230126
arenas_678,7,64,primary,arena,250,12,0.9264521521103217,53.29839803838548,233.0541333205381,0.13832344339834382,3,0.13832344339834382,3,0.1408784322399797,3,0.14360703290473087,0.14360703290473087,0.14962017564137114,0.1535680116825815,0.13832344339834382,0.15289597500561788,0.14046108081570152,0.1535680116825815,0.13832344339834382,0.15289597500561788,0.14046108081570152,0.15987221390418258,0.1408784322399797,0.1636447495855887,0.14488259631722541
arenas_678,7,67,primary,arena,250,9,0.947787069141342,47.710834942947365,225.69484498786665,0.1412829509137946,3,0.1412829509137946,3,0.14586881004229996,3,0.1463518626253696,0.1463518626253696,0.15463017630725062,0.15618755977629645,0.1412829509137946,0.15483765882740166,0.14369434496276615,0.15618755977629645,0.1412829509137946,0.15483765882740166,0.14369434496276615,0.1647206483149284,0.14586881004229996,0.1681431118874631,0.15044258073009445
arenas_678,7,70,primary,arena,250,12,0.9264521521103217,52.7863500259941,232.5824491850059,0.14453511906436614,3,0.14453511906436614,3,0.14887650020263588,3,0.14985545863752703,0.14985545863752703,0.15701075325311017,0.1594332342315196,0.14453511906436614,0.15860553694889443,0.14675814290376188,0.1594332342315196,0.14453511906436614,0.15860553694889443,0.14675814290376188,0.16672757236779254,0.14887650020263588,0.1703442422107574,0.1521104061100202
arenas_678,7,73,primary,arena,250,13,0.9191068042974511,53.81926145615436,228.87114110077775,0.14937441333036283,5,0.14937441333036283,5,0.15148187661433535,3,0.15315604105289984,0.15315604105289984,0.15851295070762425,0.1624178124645843,0.14945232735082367,0.1614265902972507,0.14937441333036283,0.1624178124645843,0.14945232735082367,0.1614265902972507,0.14937441333036283,0.16783127378984514,0.15148187661433535,0.17160801637614634,0.15299056304404812
arenas_678,7,76,primary,arena,250,11,0.933678756476684,54.14858011581446,226.76460115555392,0.15548861105264963,3,0.15548861105264963,3,0.15348551735665392,3,0.16169444499261484,0.16169444499261484,0.1637632478926558,0.17297605717242628,0.15548861105264963,0.16940432996270202,0.16022647686763192,0.17297605717242628,0.15548861105264963,0.16940432996270202,0.16022647686763192,0.17490271840448024,0.15348551735665392,0.1774478743660356,0.16045313424774355
arenas_678,7,79,primary,arena,250,13,0.9189531447868299,49.716016873687266,231.3674855521513,0.13852450912135728,3,0.13852450912135728,3,0.1399510460357099,3,0.14427727810025195,0.14427727810025195,0.14915334129405036,0.15351733304807283,0.13852450912135728,0.1534376323925702,0.14166220761595372,0.15351733304807283,0.13852450912135728,0.1534376323925702,0.14166220761595372,0.15921093239142026,0.1399510460357099,0.16288613547544106,0.1452985350010879
arenas_678,7,82,primary,arena,250,10,0.9407894736842105,52.97148427938936,223.4575502061897,0.14580188308410022,3,0.14580188308410022,3,0.14695057920329224,3,0.15161338413377007,0.15161338413377007,0.1568131832958187,0.1621469646695614,0.14580188308410022,0.15959727632397364,0.14978662636827064,0.1621469646695614,0.14580188308410022,0.15959727632397364,0.14978662636827064,0.16740222642882094,0.14695057920329224,0.17031117085492148,0.15335819470486373
arenas_678,7,85,primary,arena,250,8,0.9546742209631728,50.76876629873354,228.13642495008432,0.14523594171735424,3,0.14523594171735424,3,0.14842472396836826,3,0.15125624877674626,0.15125624877674626,0.15722329625640258,0.1616574248293199,0.14523594171735424,0.15933709295766005,0.14929392202887337,0.1616574248293199,0.14523594171735424,0.15933709295766005,0.14929392202887337,0.1675544445652185,0.14842472396836826,0.17031722245708328,0.15327438049348155
arenas_678,7,88,primary,arena,250,8,0.9546742209631728,53.75112451480226,225.55909756833512,0.15611010295036168,3,0.15611010295036168,3,0.15487576439188555,3,0.16204177739894884,0.16204177739894884,0.16508202555206145,0.17345875851395712,0.15611010295036168,0.16891718107629194,0.16139108124121906,0.17345875851395712,0.15611010295036168,0.16891718107629194,0.16139108124121906,0.17622102367927095,0.15487576439188555,0.17811582848117383,0.16245918370036969
arenas_678,7,91,primary,arena,250,13,0.9254265852117126,51.52649683538653,233.7992263904358,0.1441688996039486,3,0.1441688996039486,3,0.14798183413316707,3,0.14883516032898642,0.14883516032898642,0.1555962891537611,0.1578888922337088,0.1441688996039486,0.1573502653738016,0.1455615084945603,0.1578888922337088,0.1441688996039486,0.1573502653738016,0.1455615084945603,0.16497823421795174,0.14798183413316707,0.16862636335753128,0.15060581938566509
arenas_678,7,94,primary,arena,250,14,0.9116397621070518,51.432535521663965,233.75983422963236,0.1440147034879613,3,0.1440147034879613,3,0.14780330225812632,3,0.14897584072733175,0.14897584072733175,0.15531353310182996,0.15746432793102336,0.1440147034879613,0.1581455789516243,0.14532327527630687,0.15746432793102336,0.1440147034879613,0.1581455789516243,0.14532327527630687,0.16414099049334197,0.14780330225812632,0.16858216937407403,0.14990531568774307
arenas_678,7,97,primary,arena,250,8,0.9544344995931652,51.997253835754236,229.71886892889273,0.1500976469164304,3,0.1500976469164304,3,0.15079715652138406,3,0.15646733201399055,0.15646733201399055,0.16045989241641914,0.16791967598299715,0.1500976469164304,0.16397903138344305,0.15525880332409026,0.16791967598299715,0.1500976469164304,0.16397903138344305,0.15525880332409026,0.17169416152477734,0.15079715652138406,0.1735352919948946,0.15734920726433982
arenas_678,7,100,primary,arena,250,10,0.9407894736842105,52.961349694535144,232.13231757821066,0.15222283267200798,3,0.15222283267200798,3,0.15371692101264076,3,0.1587357673704999,0.1587357673704999,0.16367395852205577,0.169251645006196,0.15222283267200798,0.1673683476131956,0.15627238847251435,0.169251645006196,0.15222283267200798,0.1673683476131956,0.15627238847251435,0.17447200949737277,0.15371692101264076,0.17750338577667693,0.1596583782637738
arenas_678,7,103,primary,arena,250,12,0.9264521521103217,49.9528717621166,233.73508228657707,0.13620990815863335,3,0.13620990815863335,3,0.1374865073327544,3,0.14127173427628967,0.14127173427628967,0.14591807292575362,0.15084110485489957,0.13620990815863335,0.1499366371507738,0.13848997891989,0.15084110485489957,0.13620990815863335,0.1499366371507738,0.13848997891989,0.15614472225271483,0.1374865073327544,0.1592798621689085,0.14176666789014428
arenas_678,7,106,primary,arena,250,10,0.9407894736842105,51.38087381890615,233.99214827385217,0.1428034345528197,3,0.1428034345528197,3,0.14631780571771585,3,0.1498143070816712,0.1498143070816712,0.1566333755867488,0.16119166355693781,0.1428034345528197,0.15766866327235923,0.14876939031456307,0.16119166355693781,0.1428034345528197,0.15766866327235923,0.14876939031456307,0.16768972895646772,0.14631780571771585,0.17001441170344683,0.15348586628433283
arenas_678,7,109,primary,arena,250,13,0.9191068042974511,55.39032377630844,234.0246581189307,0.15085185772176016,3,0.15085185772176016,3,0.1527423098045494,3,0.15707464652513412,0.15707464652513412,0.16160632884734058,0.16686727236082868,0.15085185772176016,0.16565910693158278,0.154761616488148,0.16686727236082868,0.15085185772176016,0.16565910693158278,0.154761616488148,0.1714286394944777,0.1527423098045494,0.1750748661291258,0.15715861687749
arenas_678,7,112,primary,arena,250,13,0.9191068042974511,54.42831697520699,211.69080799251577,0.17472406075885985,3,0.17472406075885985,3,0.1652395898434851,3,0.18015696015649688,0.18015696015649688,0.17478634661234993,0.19173927788309034,0.17472406075885985,0.18653226196385247,0.17921590636078816,0.19173927788309034,0.17472406075885985,0.18653226196385247,0.17921590636078816,0.18561296930356222,0.1652395898434851,0.1879774996457333,0.171513683167601
arenas_678,7,115,primary,arena,250,15,0.9037387193811774,51.44569048865394,232.36276672035922,0.142535156627071,5,0.142535156627071,5,0.14812438627425484,3,0.14724686276923332,0.14724686276923332,0.1543810049190791,0.15538337486260181,0.14366133660485386,0.1562171556138855,0.142535156627071,0.15538337486260181,0.14366133660485386,0.1562171556138855,0.142535156627071,0.16300679514749292,0.14812438627425484,0.16723210153220555,0.14814675259688453
arenas_678,7,118,primary,arena,250,12,0.9264521521103217,48.49210486473626,225.59338527365333,0.15588709156374567,3,0.15588709156374567,3,0.15929020664117563,3,0.16208256064555457,0.16208256064555457,0.16846291466642693,0.17204343491754795,0.15588709156374567,0.17024871593011606,0.15994507530779595,0.17204343491754795,0.15588709156374567,0.17024871593011606,0.15994507530779595,0.17849165767077704,0.15929020664117563,0.1817009560323564,0.16443328753689804
arenas_678,8,62,primary,arena,250,5,0.9746985570270804,33.32522268937604,205.6270779690283,0.03941755855591439,3,0.03941755855591439,3,0.0320145095910864,4,0.03697327448368939,0.03697327448368939,0.03206540437272277,0.040933490459435874,0.03941755855591439,0.041370048192140595,0.05550114687274233,0.040933490459435874,0.03941755855591439,0.041370048192140595,0.05550114687274233,0.03591455303056578,0.04288197610479276,0.0320145095910864,0.05065295946753578
arenas_678,8,65,primary,arena,250,8,0.9546742209631728,39.51609449952832,217.37425737564317,0.036540957876227076,3,0.036540957876227076,3,0.0325946285615099,4,0.03471336806586167,0.03471336806586167,0.030116169944779458,0.03741534433381725,0.036540957876227076,0.040392103314902755,0.05530321683964699,0.03741534433381725,0.036540957876227076,0.040392103314902755,0.05530321683964699,0.034318954442037405,0.038571941901922945,0.0325946285615099,0.05112026266350371
arenas_678,8,68,primary,arena,250,5,0.9746985570270804,35.18225061126132,218.35583425456568,0.03746021847051288,4,0.03746021847051288,4,0.027288576690636016,4,0.035350186992818604,0.035350186992818604,0.03080581618067725,0.03961114059334128,0.042119194559064634,0.03746021847051288,0.053466679534036866,0.03961114059334128,0.042119194559064634,0.03746021847051288,0.053466679534036866,0.03611248188105457,0.04462455528104224,0.027288576690636016,0.04980855816562653
arenas_678,8,71,primary,arena,250,4,0.9811690859160455,39.15856665612314,209.13222805226647,0.03300940325888149,4,0.03300940325888149,4,0.026062765706439284,4,0.02958721793796979,0.02958721793796979,0.024472602161319832,0.04001764472108195,0.04064315340916387,0.03300940325888149,0.04737740974684063,0.04001764472108195,0.04064315340916387,0.03300940325888149,0.04737740974684063,0.033786457057408806,0.041094052369066096,0.026062765706439284,0.044145130885010826
arenas_678,8,74,primary,arena,250,7,0.9614535233888777,36.79847981352512,209.81276347217917,0.0373108912746573,2,0.0373108912746573,2,0.029161594442433273,4,0.03255225626401778,0.03255225626401778,0.02817308262786228,0.0373108912746573,0.03876554408407116,0.03782928432367653,0.0513606215553515,0.0373108912746573,0.03876554408407116,0.03782928432367653,0.0513606215553515,0.03128336373165118,0.04392025367771033,0.029161594442433273,0.04672897171290762
arenas_678,8,77,primary,arena,250,8,0.9546742209631728,39.94252088751079,215.76883410630816,0.03596982911674847,3,0.03596982911674847,3,0.03151647489309771,4,0.03285029273604533,0.03285029273604533,0.02913449119698248,0.0374417296510449,0.03596982911674847,0.038951751508231894,0.05270150035562266,0.0374417296510449,0.03596982911674847,0.038951751508231894,0.05270150035562266,0.03429742179906335,0.0386860579070959,0.03151647489309771,0.04969553446897211
arenas_678,8,80,primary,arena,250,7,0.9614535233888777,34.48695477467464,209.43896029617713,0.03815511953764921,4,0.03815511953764921,4,0.029610230528412232,4,0.0352924110514442,0.0352924110514442,0.03064576911005973,0.041314170556739985,0.04063270356933352,0.03815511953764921,0.05370576578327928,0.041314170556739985,0.04063270356933352,0.03815511953764921,0.05370576578327928,0.034775342610427085,0.043497469861852905,0.029610230528412232,0.049243258937474034
arenas_678,8,83,primary,arena,250,12,0.9264521521103217,38.71239593406294,211.11469382607052,0.037555687849789736,2,0.037555687849789736,2,0.029283029676561597,4,0.032251482575286206,0.032251482575286206,0.027187721634838298,0.037555687849789736,0.039992369006351836,0.038187609735861154,0.04885483741946792,0.037555687849789736,0.039992369006351836,0.038187609735861154,0.04885483741946792,0.0332000096680854,0.042260367195495384,0.029283029676561597,0.04454374661942038
arenas_678,8,86,primary,arena,250,6,0.9681274900398407,34.50257095672757,207.93012664116756,0.03624491675427819,2,0.03624491675427819,2,0.02836860907839713,4,0.03339053563562389,0.03339053563562389,0.030004824315065688,0.03624491675427819,0.039765542974773645,0.03652518318868921,0.05373543781918154,0.03624491675427819,0.039765542974773645,0.03652518318868921,0.05373543781918154,0.032162561540235744,0.04391984254896946,0.02836860907839713,0.049956462951226854
arenas_678,8,89,primary,arena,250,6,0.9681274900398407,35.40872978955852,203.99338841082124,0.03596652016186928,2,0.03596652016186928,2,0.02954386204245491,4,0.03599301395094319,0.03599301395094319,0.03201680110699199,0.03596652016186928,0.04296832842415323,0.040751077647074564,0.05358731921866322,0.03596652016186928,0.04296832842415323,0.040751077647074564,0.05358731921866322,0.03210748006234882,0.04677027405175937,0.02954386204245491,0.05014361275929543
arenas_678,8,92,primary,arena,250,5,0.9746985570270804,37.991347266442794,199.81463533770471,0.03867231472539641,4,0.03867231472539641,4,0.029017299565792267,4,0.036325556066338596,0.036325556066338596,0.02890065376583831,0.04127632876185943,0.0449625892852578,0.03867231472539641,0.05474089107423912,0.04127632876185943,0.0449625892852578,0.03867231472539641,0.05474089107423912,0.03268074352363848,0.04249977975442662,0.029017299565792267,0.049163054386376644
arenas_678,8,95,primary,arena,250,8,0.9546742209631728,32.547332713393686,199.0529492200305,0.036642686639180376,2,0.036642686639180376,2,0.03164681219676617,4,0.040856146121957496,0.040856146121957496,0.03696936501489135,0.036642686639180376,0.051135390049156175,0.0429856623136746,0.05637084611683922,0.036642686639180376,0.051135390049156175,0.0429856623136746,0.05637084611683922,0.03316832763031295,0.05348247054519439,0.03164681219676617,0.05301313798617774
arenas_678,8,98,primary,arena,250,8,0.9546742209631728,40.22260984781939,184.6130590631309,0.044893062312481774,4,0.044893062312481774,4,0.03625569844497313,4,0.043625554737608825,0.043625554737608825,0.03309217203617259,0.054969074854009876,0.04866883351184699,0.044893062312481774,0.05997297839415218,0.054969074854009876,0.04866883351184699,0.044893062312481774,0.05997297839415218,0.0425980718952865,0.04057487100204318,0.03625569844497313,0.05212996901015878
arenas_678,8,101,primary,arena,250,8,0.9546742209631728,40.00886328486158,217.14748383287431,0.03400179285306311,3,0.03400179285306311,3,0.034297107883936355,4,0.03406897134682523,0.03406897134682523,0.028139616924200812,0.04128693533487425,0.03400179285306311,0.042561723537413526,0.05176125773846641,0.04128693533487425,0.03400179285306311,0.042561723537413526,0.05176125773846641,0.036621546437430326,0.03670983377218739,0.034297107883936355,0.04660463296459602
arenas_678,8,104,primary,arena,250,9,0.947787069141342,36.77332994910806,219.8133429215484,0.03681685808888618,2,0.03681685808888618,2,0.02861636272401046,4,0.035240633005705714,0.035240633005705714,0.029958686323967497,0.03681685808888618,0.04352639717676186,0.039411040295879905,0.05190037548471983,0.03681685808888618,0.04352639717676186,0.039411040295879905,0.05190037548471983,0.032076587287636474,0.046661851043652836,0.02861636272401046,0.04692025912533727
arenas_678,8,107,primary,arena,250,11,0.933678756476684,42.72135370356618,215.66681507752241,0.03229988126064752,3,0.03229988126064752,3,0.03322648658530262,4,0.03210252884352598,0.03210252884352598,0.0270444509600513,0.04260425447334378,0.03229988126064752,0.03943269770694429,0.05103144585525179,0.04260425447334378,0.03229988126064752,0.03943269770694429,0.05103144585525179,0.03780523287947147,0.03510628655778841,0.03322648658530262,0.04645257452240232
arenas_678,8,110,primary,arena,250,7,0.9614535233888777,37.76919463274428,208.36725608440344,0.036805235103726,2,0.036805235103726,2,0.027720273836236476,4,0.03191998027673004,0.03191998027673004,0.027316969238539084,0.036805235103726,0.040501469230170825,0.03708299016613961,0.04900514513674079,0.036805235103726,0.040501469230170825,0.03708299016613961,0.04900514513674079,0.032203294241830015,0.04280203668411964,0.027720273836236476,0.04561468886765801
arenas_678,8,113,primary,arena,250,6,0.9681274900398407,41.700764757561394,202.6443382211621,0.04570940581960352,4,0.04570940581960352,4,0.03430937290191401,4,0.04202002615138184,0.04202002615138184,0.027395950793973674,0.05138939926750637,0.04857951810247637,0.04570940581960352,0.0572347782662206,0.05138939926750637,0.04857951810247637,0.04570940581960352,0.0572347782662206,0.03827919216744942,0.03814313460057706,0.03430937290191401,0.04553016605080341
arenas_678,8,116,primary,arena,250,8,0.9546742209631728,37.23665769829574,212.22574204191295,0.04207062244282571,4,0.04207062244282571,4,0.0292439987321552,4,0.04154807391834571,0.04154807391834571,0.03216778526165789,0.04276611098113134,0.05460718759476047,0.04207062244282571,0.057048239183634455,0.04276611098113134,0.05460718759476047,0.04207062244282571,0.057048239183634455,0.033110781623617344,0.04960567679120118,0.0292439987321552,0.049416908521649795
arenas_678,8,119,primary,arena,250,5,0.9746985570270804,36.55552109251701,207.58806183346778,0.03595756225959348,2,0.03595756225959348,2,0.029070593402171607,4,0.033607756923858007,0.033607756923858007,0.030062071765761977,0.03595756225959348,0.039414200066447296,0.038468714812438444,0.0532292229846857,0.03595756225959348,0.039414200066447296,0.038468714812438444,0.0532292229846857,0.03304105315625994,0.04267056821453594,0.029070593402171607,0.05040946915994375
seen,1,0,primary,arena,250,22,0.8471337579617835,41.36330825275261,236.25507948545092,0.055796354070058396,3,0.055796354070058396,3,0.054559469945458544,3,0.06481482097186754,0.06481482097186754,0.0628231003734941,0.06371662824716602,0.055796354070058396,0.06911705709465275,0.08269244370003671,0.06371662824716602,0.055796354070058396,0.06911705709465275,0.08269244370003671,0.06342752607774213,0.054559469945458544,0.06729314780782776,0.07870516348523632
seen,1,15,primary,arena,250,23,0.8377132319041033,41.24864918029337,236.15649883997975,0.05419233650776395,3,0.05419233650776395,3,0.05328865987755111,3,0.06461388436308556,0.06461388436308556,0.06213286111887125,0.06371481233128572,0.05419233650776395,0.07032626580964049,0.08172964612488158,0.06371481233128572,0.05419233650776395,0.07032626580964049,0.08172964612488158,0.06336966462760994,0.05328865987755111,0.06745183331411225,0.07739201786171788
seen,1,30,primary,arena,250,20,0.8641037103263299,40.42877032719016,234.20691695423415,0.056239182531671254,3,0.056239182531671254,3,0.05478994383860684,3,0.06505197992866611,0.06505197992866611,0.06272307759407746,0.06417983313350967,0.056239182531671254,0.07028033433699576,0.08145011210192614,0.06417983313350967,0.056239182531671254,0.07028033433699576,0.08145011210192614,0.06322105071075797,0.05478994383860684,0.06781568439259664,0.077520669428221
seen,1,45,primary,arena,250,22,0.8471337579617835,40.48384993875931,219.79737458054038,0.05248242147847613,3,0.05248242147847613,3,0.05202302094186452,3,0.06171087140560627,0.06171087140560627,0.061018469755482585,0.06283635841168776,0.05248242147847613,0.06649727027912875,0.07885748191023285,0.06283635841168776,0.05248242147847613,0.06649727027912875,0.07885748191023285,0.06295268963616221,0.05202302094186452,0.06646661610718363,0.07636747328236802
