index,episode,map,start,action,psnr_dec,lpips_dec,copy_psnr_dec,latent_mse,hud_psnr_dec,psnr_raw,lpips_raw,copy_psnr_raw,vae_psnr,vae_lpips,hud_psnr_raw,hud_vae_psnr
1524,1,17,442,6,21.43413543701172,0.4463322162628174,19.930389404296875,0.4629499018192291,35.21491241455078,20.176212310791016,0.4598137140274048,18.955862045288086,25.415782928466797,0.0851391926407814,30.503034591674805,31.009523391723633
1620,1,17,538,5,22.125545501708984,0.3572846055030823,21.830345153808594,0.37207087874412537,31.965328216552734,21.468896865844727,0.36744004487991333,21.252099990844727,29.666831970214844,0.03862746059894562,29.37619400024414,32.09424591064453
1700,1,17,618,9,20.538230895996094,0.38658010959625244,19.317203521728516,0.3745780289173126,31.440250396728516,19.67644691467285,0.3944123089313507,18.591094970703125,25.951866149902344,0.0596364289522171,28.810035705566406,29.435110092163086
1728,1,17,678,5,22.83694839477539,0.3885127305984497,21.832382202148438,0.41791507601737976,33.80562210083008,21.762969970703125,0.39904481172561646,20.839635848999023,27.543859481811523,0.07270225137472153,30.54328727722168,32.01258087158203
1741,1,17,691,20,15.907615661621094,0.4969847798347473,16.559249877929688,0.48240771889686584,34.41559600830078,15.668078422546387,0.4980464279651642,16.2862548828125,27.763214111328125,0.04227444529533386,29.845626831054688,30.434206008911133
1801,1,17,751,15,16.9916934967041,0.48811328411102295,17.37837028503418,0.5133236050605774,32.81375503540039,16.65839195251465,0.49200356006622314,17.02667999267578,28.75056266784668,0.0523628294467926,29.136640548706055,30.003562927246094
1832,1,17,782,5,23.242223739624023,0.38785651326179504,21.51763153076172,0.42438793182373047,35.75135803222656,21.844453811645508,0.3888082504272461,20.509042739868164,26.732810974121094,0.07663295418024063,29.642555236816406,29.504806518554688
1876,1,17,826,5,19.696447372436523,0.4330902099609375,21.346940994262695,0.42088595032691956,32.52090835571289,18.997472763061523,0.4559727907180786,20.31642723083496,26.664615631103516,0.07727409154176712,29.223251342773438,30.51311492919922
1884,1,17,834,7,21.24628257751465,0.47766250371932983,19.995332717895508,0.4237605035305023,33.02759552001953,20.07509994506836,0.49161049723625183,19.10041618347168,25.97256088256836,0.07468832284212112,29.392498016357422,30.05215835571289
1943,1,17,893,15,15.207118034362793,0.4734269678592682,14.54399585723877,0.565180778503418,21.728878021240234,14.862659454345703,0.4803459048271179,14.258066177368164,25.426631927490234,0.05929804593324661,21.352401733398438,30.531414031982422
1983,1,17,933,9,21.04877471923828,0.460861474275589,19.841279983520508,0.4056321084499359,32.69951629638672,20.05571746826172,0.4652320146560669,19.026174545288086,26.67426109313965,0.062157317996025085,29.209434509277344,30.328065872192383
1984,1,17,934,9,21.285995483398438,0.4075724184513092,19.66918182373047,0.4002711772918701,33.29634475708008,20.22879409790039,0.42247098684310913,18.89299201965332,26.517431259155273,0.0668875128030777,29.386531829833984,30.038326263427734
2008,1,17,958,9,22.151071548461914,0.5078719854354858,19.43862533569336,0.4159606993198395,31.77251625061035,20.818052291870117,0.5202553272247314,18.666288375854492,26.262165069580078,0.0789363831281662,28.490798950195312,30.00577735900879
2049,1,17,999,6,18.839548110961914,0.4693060517311096,18.58392333984375,0.4708267152309418,23.594541549682617,18.232999801635742,0.4799092710018158,18.024585723876953,27.880983352661133,0.06091790273785591,22.512672424316406,28.689594268798828
2051,1,17,1001,9,18.5494441986084,0.4434807002544403,18.523466110229492,0.4461708962917328,31.985387802124023,18.030614852905273,0.45285001397132874,17.993457794189453,27.369382858276367,0.06615060567855835,27.87444305419922,28.929574966430664
2052,1,17,1002,15,18.931650161743164,0.494396835565567,19.507606506347656,0.46783891320228577,30.048246383666992,18.327850341796875,0.511248767375946,18.78245735168457,26.742887496948242,0.07214248180389404,27.619163513183594,28.814908981323242
2057,1,17,1007,6,14.711151123046875,0.5639058947563171,13.979596138000488,0.505102276802063,23.679201126098633,14.505900382995605,0.5737497806549072,13.796330451965332,26.780902862548828,0.04223880171775818,22.620872497558594,27.603853225708008
